fecha,sector,id_punto,coordenada_x,coordenada_y,angulo_polar,tms,tasa_diaria,radio_canaleta
2023-03-04,5,37,488770.083732003,7295805.46518905,2.3778361071795864,78223.0610515594,1.923196136585584,1.3145
2023-03-05,6,34,488628.610820874,7295304.84068652,2.140480407179586,5541.388120263679,0.4121134592134794,0.7955
2023-03-05,6,35,488584.856312276,7295391.98508281,3.801820807179586,5541.388120263679,0.4121134592134794,2.1775
2023-03-05,6,36,488705.545831823,7295472.2016819,2.4539214071795863,5541.388120263679,0.4121134592134794,0.7805
2023-03-05,6,38,488389.054886304,7294926.72880806,2.0846410071795862,5541.388120263679,0.4121134592134794,1.5915
2023-03-05,6,39,488084.961051556,7294943.50136969,0.7935947,5541.388120263679,0.4121134592134794,1.2665
2023-03-05,6,40,487862.54229952,7294629.1981496,1.6465134071795866,5541.388120263679,0.4121134592134794,1.3905
2023-03-05,6,41,487495.733669117,7295194.36055231,1.6598459071795864,5541.388120263679,0.4121134592134794,2.0435
2023-03-05,6,42,487451.249918709,7295317.60241819,0.1537477,12929.905570848901,0.9615980682927918,1.8875
2023-03-05,6,43,487189.784085125,7295412.57269179,1.605957707179586,12929.905570848901,0.9615980682927918,1.0725
2023-03-05,5,29,489215.492473579,7297292.23281629,2.425051007179586,34479.7481889304,0.9615980682927918,1.6345
2023-03-05,5,32,489082.721324526,7296705.51078617,2.536601407179586,34479.7481889304,0.9615980682927918,1.437
2023-03-05,5,33,488926.557163492,7296311.62304397,2.907849507179586,34479.7481889304,0.9615980682927918,1.643
2023-03-05,5,37,488770.083732003,7295805.46518905,2.3778361071795864,68959.4963778608,1.923196136585584,1.3145
2023-03-06,5,29,489215.492473579,7297292.23281629,2.425051007179586,31418.495426134486,0.9615980682927918,1.6345
2023-03-06,5,32,489082.721324526,7296705.51078617,2.536601407179586,31418.495426134486,0.9615980682927918,1.437
2023-03-06,5,33,488926.557163492,7296311.62304397,2.907849507179586,31418.495426134486,0.9615980682927918,1.643
2023-03-06,5,37,488770.083732003,7295805.46518905,2.3778361071795864,62836.99085226897,1.923196136585584,1.3145
2023-03-08,6,34,488628.610820874,7295304.84068652,2.140480407179586,1213.4771491447284,0.4121134592134794,0.7955
2023-03-08,6,35,488584.856312276,7295391.98508281,3.801820807179586,1213.4771491447284,0.4121134592134794,2.1775
2023-03-08,6,36,488705.545831823,7295472.2016819,2.4539214071795863,1213.4771491447284,0.4121134592134794,0.7805
2023-03-08,6,38,488389.054886304,7294926.72880806,2.0846410071795862,1213.4771491447284,0.4121134592134794,1.5915
2023-03-08,6,39,488084.961051556,7294943.50136969,0.7935947,1213.4771491447284,0.4121134592134794,1.2665
2023-03-08,6,40,487862.54229952,7294629.1981496,1.6465134071795866,1213.4771491447284,0.4121134592134794,1.3905
2023-03-08,6,41,487495.733669117,7295194.36055231,1.6598459071795864,1213.4771491447284,0.4121134592134794,2.0435
2023-03-08,6,42,487451.249918709,7295317.60241819,0.1537477,2831.4466718995445,0.9615980682927918,1.8875
2023-03-08,6,43,487189.784085125,7295412.57269179,1.605957707179586,2831.4466718995445,0.9615980682927918,1.0725
2023-03-09,6,34,488628.610820874,7295304.84068652,2.140480407179586,1546.0237847730045,0.4121134592134794,0.7955
2023-03-09,6,35,488584.856312276,7295391.98508281,3.801820807179586,1546.0237847730045,0.4121134592134794,2.1775
2023-03-09,6,36,488705.545831823,7295472.2016819,2.4539214071795863,1546.0237847730045,0.4121134592134794,0.7805
2023-03-09,6,38,488389.054886304,7294926.72880806,2.0846410071795862,1546.0237847730045,0.4121134592134794,1.5915
2023-03-09,6,39,488084.961051556,7294943.50136969,0.7935947,1546.0237847730045,0.4121134592134794,1.2665
2023-03-09,6,40,487862.54229952,7294629.1981496,1.6465134071795866,1546.0237847730045,0.4121134592134794,1.3905
2023-03-09,6,41,487495.733669117,7295194.36055231,1.6598459071795864,1546.0237847730045,0.4121134592134794,2.0435
2023-03-09,6,42,487451.249918709,7295317.60241819,0.1537477,3607.3888191123815,0.9615980682927918,1.8875
2023-03-09,6,43,487189.784085125,7295412.57269179,1.605957707179586,3607.3888191123815,0.9615980682927918,1.0725
2023-03-10,6,34,488628.610820874,7295304.84068652,2.140480407179586,17660.982367464643,0.4121134592134794,0.7955
2023-03-10,6,35,488584.856312276,7295391.98508281,3.801820807179586,17660.982367464643,0.4121134592134794,2.1775
2023-03-10,6,36,488705.545831823,7295472.2016819,2.4539214071795863,17660.982367464643,0.4121134592134794,0.7805
2023-03-10,6,38,488389.054886304,7294926.72880806,2.0846410071795862,17660.982367464643,0.4121134592134794,1.5915
2023-03-10,6,39,488084.961051556,7294943.50136969,0.7935947,17660.982367464643,0.4121134592134794,1.2665
2023-03-10,6,40,487862.54229952,7294629.1981496,1.6465134071795866,17660.982367464643,0.4121134592134794,1.3905
2023-03-10,6,41,487495.733669117,7295194.36055231,1.6598459071795864,17660.982367464643,0.4121134592134794,2.0435
2023-03-10,6,42,487451.249918709,7295317.60241819,0.1537477,41208.9587200543,0.9615980682927918,1.8875
2023-03-10,6,43,487189.784085125,7295412.57269179,1.605957707179586,41208.9587200543,0.9615980682927918,1.0725
2023-03-11,6,34,488628.610820874,7295304.84068652,2.140480407179586,15692.738004124982,0.4121134592134794,0.7955
2023-03-11,6,35,488584.856312276,7295391.98508281,3.801820807179586,15692.738004124982,0.4121134592134794,2.1775
2023-03-11,6,36,488705.545831823,7295472.2016819,2.4539214071795863,15692.738004124982,0.4121134592134794,0.7805
2023-03-11,6,38,488389.054886304,7294926.72880806,2.0846410071795862,15692.738004124982,0.4121134592134794,1.5915
2023-03-11,6,39,488084.961051556,7294943.50136969,0.7935947,15692.738004124982,0.4121134592134794,1.2665
2023-03-11,6,40,487862.54229952,7294629.1981496,1.6465134071795866,15692.738004124982,0.4121134592134794,1.3905
2023-03-11,6,41,487495.733669117,7295194.36055231,1.6598459071795864,15692.738004124982,0.4121134592134794,2.0435
2023-03-11,6,42,487451.249918709,7295317.60241819,0.1537477,36616.388554237,0.9615980682927918,1.8875
2023-03-11,6,43,487189.784085125,7295412.57269179,1.605957707179586,36616.388554237,0.9615980682927918,1.0725
2023-03-12,6,34,488628.610820874,7295304.84068652,2.140480407179586,16382.841543788743,0.4121134592134794,0.7955
2023-03-12,6,35,488584.856312276,7295391.98508281,3.801820807179586,16382.841543788743,0.4121134592134794,2.1775
2023-03-12,6,36,488705.545831823,7295472.2016819,2.4539214071795863,16382.841543788743,0.4121134592134794,0.7805
2023-03-12,6,38,488389.054886304,7294926.72880806,2.0846410071795862,16382.841543788743,0.4121134592134794,1.5915
2023-03-12,6,39,488084.961051556,7294943.50136969,0.7935947,16382.841543788743,0.4121134592134794,1.2665
2023-03-12,6,40,487862.54229952,7294629.1981496,1.6465134071795866,16382.841543788743,0.4121134592134794,1.3905
2023-03-12,6,41,487495.733669117,7295194.36055231,1.6598459071795864,16382.841543788743,0.4121134592134794,2.0435
2023-03-12,6,42,487451.249918709,7295317.60241819,0.1537477,38226.6301414183,0.9615980682927918,1.8875
2023-03-12,6,43,487189.784085125,7295412.57269179,1.605957707179586,38226.6301414183,0.9615980682927918,1.0725
2023-03-13,6,34,488628.610820874,7295304.84068652,2.140480407179586,16633.996151125124,0.4121134592134794,0.7955
2023-03-13,6,35,488584.856312276,7295391.98508281,3.801820807179586,16633.996151125124,0.4121134592134794,2.1775
2023-03-13,6,36,488705.545831823,7295472.2016819,2.4539214071795863,16633.996151125124,0.4121134592134794,0.7805
2023-03-13,6,38,488389.054886304,7294926.72880806,2.0846410071795862,16633.996151125124,0.4121134592134794,1.5915
2023-03-13,6,39,488084.961051556,7294943.50136969,0.7935947,16633.996151125124,0.4121134592134794,1.2665
2023-03-13,6,40,487862.54229952,7294629.1981496,1.6465134071795866,16633.996151125124,0.4121134592134794,1.3905
2023-03-13,6,41,487495.733669117,7295194.36055231,1.6598459071795864,16633.996151125124,0.4121134592134794,2.0435
2023-03-13,6,42,487451.249918709,7295317.60241819,0.1537477,38812.6575565831,0.9615980682927918,1.8875
2023-03-13,6,43,487189.784085125,7295412.57269179,1.605957707179586,38812.6575565831,0.9615980682927918,1.0725
2023-03-14,6,34,488628.610820874,7295304.84068652,2.140480407179586,4694.782449526495,0.4121134592134794,0.7955
2023-03-14,6,35,488584.856312276,7295391.98508281,3.801820807179586,4694.782449526495,0.4121134592134794,2.1775
2023-03-14,6,36,488705.545831823,7295472.2016819,2.4539214071795863,4694.782449526495,0.4121134592134794,0.7805
2023-03-14,6,38,488389.054886304,7294926.72880806,2.0846410071795862,4694.782449526495,0.4121134592134794,1.5915
2023-03-14,6,39,488084.961051556,7294943.50136969,0.7935947,4694.782449526495,0.4121134592134794,1.2665
2023-03-14,6,40,487862.54229952,7294629.1981496,1.6465134071795866,4694.782449526495,0.4121134592134794,1.3905
2023-03-14,6,41,487495.733669117,7295194.36055231,1.6598459071795864,4694.782449526495,0.4121134592134794,2.0435
2023-03-14,6,42,487451.249918709,7295317.60241819,0.1537477,10954.492345713514,0.9615980682927918,1.8875
2023-03-14,6,43,487189.784085125,7295412.57269179,1.605957707179586,10954.492345713514,0.9615980682927918,1.0725
2023-03-19,6,34,488628.610820874,7295304.84068652,2.140480407179586,8193.795824181825,0.4121134592134794,0.7955
2023-03-19,6,35,488584.856312276,7295391.98508281,3.801820807179586,8193.795824181825,0.4121134592134794,2.1775
2023-03-19,6,36,488705.545831823,7295472.2016819,2.4539214071795863,8193.795824181825,0.4121134592134794,0.7805
2023-03-19,6,38,488389.054886304,7294926.72880806,2.0846410071795862,8193.795824181825,0.4121134592134794,1.5915
2023-03-19,6,39,488084.961051556,7294943.50136969,0.7935947,8193.795824181825,0.4121134592134794,1.2665
2023-03-19,6,40,487862.54229952,7294629.1981496,1.6465134071795866,8193.795824181825,0.4121134592134794,1.3905
2023-03-19,6,41,487495.733669117,7295194.36055231,1.6598459071795864,8193.795824181825,0.4121134592134794,2.0435
2023-03-19,6,42,487451.249918709,7295317.60241819,0.1537477,19118.8568593614,0.9615980682927918,1.8875
2023-03-19,6,43,487189.784085125,7295412.57269179,1.605957707179586,19118.8568593614,0.9615980682927918,1.0725
2023-03-20,6,34,488628.610820874,7295304.84068652,2.140480407179586,7397.789792959635,0.4121134592134794,0.7955
2023-03-20,6,35,488584.856312276,7295391.98508281,3.801820807179586,7397.789792959635,0.4121134592134794,2.1775
2023-03-20,6,36,488705.545831823,7295472.2016819,2.4539214071795863,7397.789792959635,0.4121134592134794,0.7805
2023-03-20,6,38,488389.054886304,7294926.72880806,2.0846410071795862,7397.789792959635,0.4121134592134794,1.5915
2023-03-20,6,39,488084.961051556,7294943.50136969,0.7935947,7397.789792959635,0.4121134592134794,1.2665
2023-03-20,6,40,487862.54229952,7294629.1981496,1.6465134071795866,7397.789792959635,0.4121134592134794,1.3905
